username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Bolanet;2017-12-24 06:40;4;9;"https:// goo.gl/pD7uga - Comeback Lawan Liverpool, Iwobi: Terima Kasih Gooners! pic.twitter.com/QS7ICSsFbI";;;;"944714236101517313";https://twitter.com/Bolanet/status/944714236101517313
Bolanet;2017-12-24 06:00;5;3;"https:// goo.gl/VXorWr - Sikut Arsenal, MU Juga Ikut Buru Lemar pic.twitter.com/0MSjTt0OQx";;;;"944704175644045322";https://twitter.com/Bolanet/status/944704175644045322
Bolanet;2017-12-24 05:40;2;9;"https:// goo.gl/27Yj4N - Aji Santoso Tambah Daftar Stoper Persela pic.twitter.com/ZBRVKUbX2Y";;;;"944699136288231425";https://twitter.com/Bolanet/status/944699136288231425
Bolanet;2017-12-24 05:20;2;7;"https:// goo.gl/3EMydk - Monaco: Lemar Tak Akan Pergi di Januari pic.twitter.com/W8xM2TJ3rS";;;;"944694103878569985";https://twitter.com/Bolanet/status/944694103878569985
Bolanet;2017-12-24 05:00;5;7;"https:// goo.gl/GN6HF1 - Atasi Krisis Liverpool, Klopp Diminta Belajar ke Guardiola pic.twitter.com/j9Fn9M2j8C";;;;"944689076740947968";https://twitter.com/Bolanet/status/944689076740947968
Bolanet;2017-12-24 04:59;12;11;"[Review] https:// goo.gl/xephhL - Mantan Menjadi Pembeda pic.twitter.com/3vBX8d2jA8";;;;"944688932448493568";https://twitter.com/Bolanet/status/944688932448493568
Bolanet;2017-12-24 04:57;8;9;"[Review] https:// goo.gl/g9UQk7 - Kemenangan MU di Depan Mata Buyar di Menit Akhir pic.twitter.com/s7ZUR2JdXh";;;;"944688507255001088";https://twitter.com/Bolanet/status/944688507255001088
Bolanet;2017-12-24 04:40;18;15;"#LiveBolanet FT: Juventus 1-0 Roma (18' Benatia) | Possessions: 44%-56% | Shots: 20-10 | Tackles: 16-11 pic.twitter.com/UxU4GLyzKZ";;;#LiveBolanet;"944684198278737920";https://twitter.com/Bolanet/status/944684198278737920
Bolanet;2017-12-24 04:40;3;6;"https:// goo.gl/o6XMzi - Napoli Seriusi Buru Bek MU Ini pic.twitter.com/7iyWhAZyuh";;;;"944684036458295296";https://twitter.com/Bolanet/status/944684036458295296
Bolanet;2017-12-24 04:39;17;31;"#LiveBolanet FT: Leicester 2-2 Man United (27' Vardy, 94' Maguire ; 40'60' Mata) | Possessions: 49%-51% | Shots: 10-19 | Tackles: 7-12 pic.twitter.com/1YcA2gZ3Iv";;;#LiveBolanet;"944684029978206213";https://twitter.com/Bolanet/status/944684029978206213
Bolanet;2017-12-24 04:39;3;16;"#LiveBolanet 94' GOOOOOLLLLL!!!!!! umpan silang Albrighton disambut tembakan Maguire ke gawang De Gea Leicester 2-2 Man United";;;#LiveBolanet;"944683860364840968";https://twitter.com/Bolanet/status/944683860364840968
Bolanet;2017-12-24 04:20;2;5;"https:// goo.gl/MzPiBw - Tinggalkan Atletico, Gaitan Diperebutkan Klub Inggris pic.twitter.com/1QFrF7GeJl";;;;"944679005000798208";https://twitter.com/Bolanet/status/944679005000798208
Bolanet;2017-12-24 04:17;0;0;"#LiveBolanet 73' Kartu kuning kedua sekaligus kartu merah untuk Amartey karena melanggar Rashford Leicester 1-2 Man United";;;#LiveBolanet;"944678476837261313";https://twitter.com/Bolanet/status/944678476837261313
Bolanet;2017-12-24 04:05;2;8;"#LiveBolanet 60' GOOOOOLLLLLLL!!!!! Tendangan bebas Mata gagal dihalau Schmeichel dan masuk ke gawang. Brace! Leicester 1-2 Man United";;;#LiveBolanet;"944675293737996289";https://twitter.com/Bolanet/status/944675293737996289
Bolanet;2017-12-24 04:00;1;8;"https:// goo.gl/AyNKZa - Sering Diparkir Spalletti, Mario Ingin Kabur ke Inggris pic.twitter.com/hEtvdoys6Q";;;;"944673974335758336";https://twitter.com/Bolanet/status/944673974335758336
Bolanet;2017-12-24 03:50;1;2;"#LiveBolanet 46' Priiittt!!! Kick off babak kedua sudah dimulai Juventus 1-0 Roma";;;#LiveBolanet;"944671510802976769";https://twitter.com/Bolanet/status/944671510802976769
Bolanet;2017-12-24 03:48;2;5;"#LiveBolanet 46' Priiittt!!! Kick off babak kedua sudah dimulai Leicester 1-1 Man United";;;#LiveBolanet;"944671160675065856";https://twitter.com/Bolanet/status/944671160675065856
Bolanet;2017-12-24 03:40;1;4;"https:// goo.gl/597fH1 - PSIS Target Tembus Sepuluh Besar di Liga 1 pic.twitter.com/MoktyMQA47";;;;"944668938025156608";https://twitter.com/Bolanet/status/944668938025156608
Bolanet;2017-12-24 03:33;3;4;"#LiveBolanet HT: Juventus 1-0 Roma (18' Benatia) | Possessions: 47%-53% | Shots: 11-4 | Tackles: 4-6 pic.twitter.com/X4yTrTQqL5";;;#LiveBolanet;"944667367337947136";https://twitter.com/Bolanet/status/944667367337947136
Bolanet;2017-12-24 03:33;4;6;"#LiveBolanet HT: Leicester 1-1 Man United (27' Vardy ; 40' Mata) | Possessions: 44%-56% | Shots: 5-12 | Tackles: 3-4 pic.twitter.com/AA0hvqubdi";;;#LiveBolanet;"944667222479212544";https://twitter.com/Bolanet/status/944667222479212544
Bolanet;2017-12-24 03:26;11;7;"#LiveBolanet 40' GOOOOOOLLLLL!!!! umpan pendek lingard dituntaskan tembakan Mata ke gawang Schmeichel Leicester 1-1 Man United";;;#LiveBolanet;"944665465720360960";https://twitter.com/Bolanet/status/944665465720360960
Bolanet;2017-12-24 03:20;6;8;"https:// goo.gl/NkG25a - Dikaitkan Dengan MU, Asensio Tak Ingin Tinggalkan Madrid pic.twitter.com/dawTJI82xf";;;;"944663905258926080";https://twitter.com/Bolanet/status/944663905258926080
Bolanet;2017-12-24 03:13;7;6;"#LiveBolanet 27' GOOOOOOLLLLL!!!! Skema serangan balik, umpan ciamik Mahrez diselesaikan tembakan Vardy ke gawang De Gea Leicester 1-0 Man United";;;#LiveBolanet;"944662309020028928";https://twitter.com/Bolanet/status/944662309020028928
Bolanet;2017-12-24 03:07;0;1;"#LiveBolanet 18' GOOOOLLLL!!!!! menerima bola rebound sundulan Chiellini, tembakan Benatia masuk ke gawang Alisson Juventus 1-0 Roma";;;#LiveBolanet;"944660842871652352";https://twitter.com/Bolanet/status/944660842871652352
Bolanet;2017-12-24 03:00;0;4;"https:// goo.gl/EVrCmB - Imbang Lawan Arsenal, Klavan Kecewa pic.twitter.com/CniTJCS9Ar";;;;"944658871003463680";https://twitter.com/Bolanet/status/944658871003463680
Bolanet;2017-12-24 02:54;1;1;"#LiveBolanet 8' Peluang tembakan Pogba berhasil ditangkap Schmeichel Leicester 0-0 Man United";;;#LiveBolanet;"944657419141042178";https://twitter.com/Bolanet/status/944657419141042178
Bolanet;2017-12-24 02:47;0;2;"#LiveBolanet 0' Priiittt!!! Peluit dari wasit pertanda Kick off babak pertama sudah dimulai, Prediksi? Juventus 0-0 Roma pic.twitter.com/a8b60ryR6m";;;#LiveBolanet;"944655786310955008";https://twitter.com/Bolanet/status/944655786310955008
Bolanet;2017-12-24 02:46;0;0;"#LiveBolanet 0' Priiittt!!! Peluit dari wasit pertanda Kick off babak pertama sudah dimulai, Prediksi? Leicester 0-0 Man United";;;#LiveBolanet;"944655354616582144";https://twitter.com/Bolanet/status/944655354616582144
Bolanet;2017-12-24 02:40;0;4;"https:// goo.gl/jodhwN - Tolak Liverpool, Williams Ucapkan Janji Setia Kepada Bilbao pic.twitter.com/EzXmg77Wzb";;;;"944653840946737157";https://twitter.com/Bolanet/status/944653840946737157
Bolanet;2017-12-24 02:20;0;9;"https:// goo.gl/D1vCMc - Jenas: Arsenal Seharusnya Datangkan Mahrez pic.twitter.com/T2ddmSV5iA";;;;"944648805583958016";https://twitter.com/Bolanet/status/944648805583958016
